OBJECTID,Offense,BORO_NM,Latitude,Longitude
97614,ROBBERY,BROOKLYN,40.63435721,-74.01074386
97666,RAPE,MANHATTAN,40.7535327,-73.99453689
97695,ROBBERY,MANHATTAN,40.7435691,-73.99232045
97697,ROBBERY,MANHATTAN,40.760392,-73.989344
97698,ROBBERY,MANHATTAN,40.725987,-73.990832
97739,ROBBERY,BROOKLYN,40.68481196,-73.99176113
97867,RAPE,BROOKLYN,40.63059985,-73.97370532
97941,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.685374,-73.957913
98023,ROBBERY,BROOKLYN,40.682326,-73.951836
98044,ROBBERY,BROOKLYN,40.637437,-73.94814
98091,ROBBERY,MANHATTAN,40.80382927,-73.942102
98134,ROBBERY,MANHATTAN,40.822599,-73.944344
98141,ROBBERY,MANHATTAN,40.80505732,-73.93903422
98252,ROBBERY,BRONX,40.819753,-73.926751
98273,ROBBERY,BRONX,40.827453,-73.921424
98277,ROBBERY,QUEENS,40.74408,-73.926599
98286,ROBBERY,BRONX,40.840323,-73.921929
98363,ROBBERY,BROOKLYN,40.692899,-73.914034
98370,ROBBERY,BRONX,40.816884,-73.916377
98443,ROBBERY,BRONX,40.823038,-73.909948
98449,ROBBERY,BROOKLYN,40.67858725,-73.90612894
98458,ROBBERY,BROOKLYN,40.670731,-73.908139
98474,ROBBERY,BRONX,40.837969,-73.907149
98479,ROBBERY,BRONX,40.829026,-73.905277
98507,ROBBERY,BRONX,40.85323,-73.907875
98538,RAPE,QUEENS,40.70443503,-73.89378071
98561,ROBBERY,BRONX,40.822275,-73.901299
98582,ROBBERY,BRONX,40.826789,-73.889415
98599,ROBBERY,QUEENS,40.733679,-73.892222
98607,ROBBERY,QUEENS,40.748688,-73.884123
98671,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.834463,-73.872288
98674,ROBBERY,BROOKLYN,40.68629158,-73.87174122
98719,ROBBERY,BROOKLYN,40.67302,-73.874791
98749,ROBBERY,BRONX,40.832756,-73.86133
98785,ROBBERY,BRONX,40.81823819,-73.85414156
98825,ROBBERY,QUEENS,40.72061649,-73.84210028
98875,ROBBERY,QUEENS,40.754821,-73.828053
98921,ROBBERY,QUEENS,40.75947706,-73.81467567
98926,ROBBERY,QUEENS,40.70453926,-73.80227706
99015,ROBBERY,QUEENS,40.60219433,-73.75522462
99023,ROBBERY,QUEENS,40.66182312,-73.72981825
99106,RAPE,STATEN ISLAND,40.57428569,-74.10591441
99165,ROBBERY,BROOKLYN,40.64713186,-74.00462341
99171,ROBBERY,BROOKLYN,40.635964,-74.012654
99210,ROBBERY,BROOKLYN,40.63912,-74.000406
99264,ROBBERY,MANHATTAN,40.75219043,-73.99346359
99278,RAPE,MANHATTAN,40.72651564,-73.98829024
99298,ROBBERY,MANHATTAN,40.757831,-73.991212
99428,ROBBERY,BROOKLYN,40.663894,-73.974182
99434,ROBBERY,BROOKLYN,40.670812,-73.97831
99451,RAPE,BROOKLYN,40.63059985,-73.97370532
99479,ROBBERY,MANHATTAN,40.803248,-73.967358
99520,ROBBERY,BROOKLYN,40.64591,-73.958072
99525,ROBBERY,BROOKLYN,40.711361,-73.956867
99622,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.687855,-73.949388
99664,ROBBERY,QUEENS,40.75523327,-73.94123827
99739,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.649267,-73.934961
99783,ROBBERY,MANHATTAN,40.85925999,-73.93416924
99796,ROBBERY,BRONX,40.82111,-73.92747954
99814,ROBBERY,BRONX,40.80718672,-73.9242798
99815,ROBBERY,BROOKLYN,40.6647091,-73.92822991
99874,ROBBERY,BRONX,40.811582,-73.918943
99896,ROBBERY,BROOKLYN,40.685631,-73.916601
99909,ROBBERY,BRONX,40.825003,-73.914132
99928,RAPE,BRONX,40.82227104,-73.91169778
99929,ROBBERY,QUEENS,40.71062119,-73.90922194
100000,ROBBERY,BRONX,40.817553,-73.905974
100010,ROBBERY,QUEENS,40.74705,-73.90214
100037,ROBBERY,BRONX,40.85025261,-73.90069249
100066,ROBBERY,QUEENS,40.74604753,-73.89902892
100073,ROBBERY,BRONX,40.867576,-73.897973
100077,RAPE,QUEENS,40.70443503,-73.89378071
100082,ROBBERY,BRONX,40.854617,-73.897705
100098,ROBBERY,QUEENS,40.701075,-73.891196
100122,ROBBERY,BRONX,40.849173,-73.886463
100204,RAPE,BRONX,40.82291231,-73.8700413
100228,ROBBERY,BRONX,40.838797,-73.869173
100233,RAPE,BRONX,40.82291231,-73.8700413
100273,ROBBERY,BRONX,40.884835,-73.853738
100298,ROBBERY,BRONX,40.850761,-73.83478
100336,ROBBERY,BRONX,40.836142,-73.832364
100347,ROBBERY,BRONX,40.832655,-73.827933
100454,ROBBERY,QUEENS,40.651424,-73.729084
100565,ROBBERY,BROOKLYN,40.63786,-74.008889
100571,ROBBERY,BROOKLYN,40.64234,-74.004227
100625,ROBBERY,MANHATTAN,40.74225462,-74.0007037
100627,ROBBERY,MANHATTAN,40.763204,-73.99798
100647,ROBBERY,MANHATTAN,40.733596,-73.991029
100663,ROBBERY,MANHATTAN,40.72986175,-73.99143444
100689,ROBBERY,MANHATTAN,40.722583,-73.9875
100710,ROBBERY,BROOKLYN,40.68963119,-73.9857387
100718,ROBBERY,MANHATTAN,40.74978831,-73.98776859
100782,RAPE,BROOKLYN,40.63059985,-73.97370532
100784,ROBBERY,MANHATTAN,40.798775,-73.969711
100785,ROBBERY,BROOKLYN,40.689698,-73.9751049
100791,ROBBERY,BROOKLYN,40.644142,-73.970203
100813,RAPE,BROOKLYN,40.6902236,-73.96027859
100831,RAPE,MANHATTAN,40.79607431,-73.96706675
100980,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.600268,-73.943353
101013,ROBBERY,QUEENS,40.751208,-73.937182
101017,ROBBERY,MANHATTAN,40.79830685,-73.93682277
101023,ROBBERY,MANHATTAN,40.850156,-73.933927
101070,ROBBERY,MANHATTAN,40.850212,-73.930337
101087,ROBBERY,BRONX,40.82781161,-73.92592932
101116,ROBBERY,QUEENS,40.75667854,-73.92086485
101126,ROBBERY,BRONX,40.826275,-73.920705
101128,RAPE,BRONX,40.83784212,-73.91962775
101153,ROBBERY,BRONX,40.812604,-73.924256
101165,ROBBERY,BRONX,40.807184,-73.918356
101179,ROBBERY,BRONX,40.816035,-73.916225
101198,ROBBERY,BRONX,40.806195,-73.916003
101199,ROBBERY,BRONX,40.847956,-73.912168
101292,ROBBERY,BRONX,40.889085,-73.901645
101295,ROBBERY,BRONX,40.812379,-73.90494
101299,ROBBERY,BRONX,40.81806076,-73.90500009
101309,ROBBERY,BRONX,40.81969376,-73.90160159
101335,ROBBERY,BRONX,40.823954,-73.899337
101336,ROBBERY,BROOKLYN,40.660894,-73.895225
101341,ROBBERY,BRONX,40.839368,-73.895999
101352,ROBBERY,BRONX,40.847736,-73.891877
101392,ROBBERY,BROOKLYN,40.656238,-73.888867
101405,ROBBERY,BRONX,40.8146424,-73.88556882
101437,ROBBERY,BROOKLYN,40.67110661,-73.88143309
101467,ROBBERY,BRONX,40.827881,-73.875191
101499,ROBBERY,BRONX,40.885533,-73.853323
101538,ROBBERY,BRONX,40.876554,-73.855614
101556,ROBBERY,QUEENS,40.753461,-73.831369
101666,ROBBERY,QUEENS,40.711838,-73.811527
101743,RAPE,STATEN ISLAND,40.62318838,-74.14923769
101792,ROBBERY,BROOKLYN,40.629688,-74.013803
101869,ROBBERY,MANHATTAN,40.717335,-73.993397
101877,ROBBERY,MANHATTAN,40.732047,-74.001415
101904,ROBBERY,MANHATTAN,40.75595054,-73.99072724
101922,ROBBERY,MANHATTAN,40.74678837,-73.98845124
101925,ROBBERY,MANHATTAN,40.720656,-73.988061
101928,ROBBERY,MANHATTAN,40.721348,-73.988146
101934,ROBBERY,MANHATTAN,40.73656148,-73.98901593
101950,ROBBERY,BROOKLYN,40.67035772,-73.98871321
101974,ROBBERY,MANHATTAN,40.753205,-73.988048
101986,ROBBERY,BROOKLYN,40.690427,-73.984768
102103,ROBBERY,BROOKLYN,40.703957,-73.963149
102121,ROBBERY,BROOKLYN,40.68303923,-73.96477753
102145,ROBBERY,BROOKLYN,40.58728,-73.953735
102208,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.66628825,-73.95083646
102214,ROBBERY,MANHATTAN,40.798252,-73.942864
102248,ROBBERY,MANHATTAN,40.80907014,-73.9445394
102277,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.653357,-73.937823
102303,ROBBERY,BROOKLYN,40.66657938,-73.93967626
102311,ROBBERY,MANHATTAN,40.800477,-73.935145
102322,ROBBERY,MANHATTAN,40.795659,-73.935662
102329,ROBBERY,QUEENS,40.759264,-73.935471
102359,ROBBERY,BROOKLYN,40.650921,-73.930294
102363,ROBBERY,MANHATTAN,40.862087,-73.925057
102378,ROBBERY,BRONX,40.812162,-73.925118
102391,ROBBERY,BROOKLYN,40.611533,-73.922042
102420,ROBBERY,MANHATTAN,40.862763,-73.921553
102472,ROBBERY,BROOKLYN,40.689432,-73.918025
102487,ROBBERY,BRONX,40.85004,-73.909879
102527,ROBBERY,BRONX,40.820922,-73.910016
102544,ROBBERY,BROOKLYN,40.67598,-73.904348
102567,ROBBERY,BRONX,40.856217,-73.901271
102584,ROBBERY,BRONX,40.858993,-73.899026
102646,ROBBERY,BRONX,40.822031,-73.891729
102673,ROBBERY,BRONX,40.84860688,-73.8897972
102703,ROBBERY,BRONX,40.83210579,-73.88431377
102706,ROBBERY,BRONX,40.829779,-73.880406
102713,ROBBERY,BRONX,40.857659,-73.882209
102720,ROBBERY,QUEENS,40.746438,-73.881637
102772,ROBBERY,BRONX,40.835997,-73.861028
102784,ROBBERY,BROOKLYN,40.675909,-73.863451
102798,ROBBERY,BRONX,40.84887703,-73.86743729
102804,ROBBERY,BRONX,40.863598,-73.864992
102836,ROBBERY,QUEENS,40.72472,-73.85011
102856,ROBBERY,BRONX,40.827558,-73.845285
102861,ROBBERY,QUEENS,40.759921,-73.830311
102865,ROBBERY,BRONX,40.881096,-73.839197
102877,ROBBERY,BRONX,40.843088,-73.844928
102937,RAPE,QUEENS,40.70723982,-73.79272673
102959,ROBBERY,QUEENS,40.710518,-73.791089
102971,ROBBERY,QUEENS,40.59615207,-73.76130342
102992,ROBBERY,QUEENS,40.753383,-73.758278
103108,ROBBERY,MANHATTAN,40.71717507,-74.01286752
103121,ROBBERY,MANHATTAN,40.725066,-74.002998
103148,ROBBERY,BROOKLYN,40.687403,-73.993471
103210,ROBBERY,MANHATTAN,40.7185558,-73.98820001
103253,ROBBERY,MANHATTAN,40.735539,-73.986591
103280,ROBBERY,BROOKLYN,40.660096,-73.980624
103304,ROBBERY,MANHATTAN,40.74510546,-73.97077156
103376,ROBBERY,BROOKLYN,40.609575,-73.958437
103425,ROBBERY,MANHATTAN,40.777863,-73.956778
103432,ROBBERY,BROOKLYN,40.730552,-73.954312
103478,ROBBERY,MANHATTAN,40.81711654,-73.94800821
103554,ROBBERY,BROOKLYN,40.674153,-73.938938
103614,RAPE,MANHATTAN,40.85121317,-73.93521605
103666,ROBBERY,BRONX,40.822622,-73.930942
103730,ROBBERY,BRONX,40.816888,-73.919392
103742,ROBBERY,BRONX,40.83599142,-73.91481854
103768,ROBBERY,MANHATTAN,40.869101,-73.917162
103780,RAPE,BRONX,40.82227104,-73.91169778
103833,ROBBERY,BRONX,40.83750331,-73.91059556
103858,ROBBERY,BRONX,40.83576,-73.904395
103962,ROBBERY,BRONX,40.87338288,-73.88937285
103963,ROBBERY,BRONX,40.823868,-73.891861
104017,ROBBERY,BROOKLYN,40.669867,-73.88112
104076,ROBBERY,BRONX,40.867919,-73.868768
104078,ROBBERY,BROOKLYN,40.677793,-73.871347
104083,ROBBERY,BRONX,40.836604,-73.864315
104188,RAPE,BRONX,40.88731363,-73.84727176
104190,ROBBERY,QUEENS,40.69873702,-73.8315691
104197,ROBBERY,QUEENS,40.752662,-73.832496
104231,ROBBERY,QUEENS,40.761891,-73.826038
104243,ROBBERY,QUEENS,40.697135,-73.836784
104292,ROBBERY,QUEENS,40.70058232,-73.80774181
104400,ROBBERY,STATEN ISLAND,40.630831,-74.15648
104432,ROBBERY,STATEN ISLAND,40.616946,-74.082242
104446,ROBBERY,STATEN ISLAND,40.611389,-74.072738
104527,ROBBERY,MANHATTAN,40.725979,-73.996308
104571,ROBBERY,MANHATTAN,40.750423,-73.98928
104651,ROBBERY,MANHATTAN,40.76249,-73.984638
104660,ROBBERY,BROOKLYN,40.68863952,-73.98025803
104706,ROBBERY,BROOKLYN,40.594681,-73.978176
104733,ROBBERY,BROOKLYN,40.683369,-73.977713
104780,ROBBERY,MANHATTAN,40.786825,-73.971927
104859,ROBBERY,BROOKLYN,40.61772,-73.954883
104881,ROBBERY,MANHATTAN,40.827415,-73.949731
105010,ROBBERY,QUEENS,40.755434,-73.943421
105041,ROBBERY,BROOKLYN,40.687392,-73.940368
105055,ROBBERY,MANHATTAN,40.854618,-73.938042
105062,ROBBERY,BROOKLYN,40.68862626,-73.93617307
105073,ROBBERY,MANHATTAN,40.811123,-73.936714
105075,ROBBERY,BROOKLYN,40.66395,-73.931573
105102,ROBBERY,BROOKLYN,40.687328,-73.934419
105114,ROBBERY,BROOKLYN,40.640783,-73.932139
105124,ROBBERY,BRONX,40.80718672,-73.9242798
105186,ROBBERY,BRONX,40.81414389,-73.91919974
105207,ROBBERY,MANHATTAN,40.866795,-73.918905
105208,ROBBERY,BRONX,40.81887935,-73.91649877
105245,ROBBERY,BRONX,40.81887935,-73.91649877
105249,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.672053,-73.916899
105301,ROBBERY,BRONX,40.81230123,-73.91409746
105342,ROBBERY,BROOKLYN,40.688958,-73.909118
105360,ROBBERY,BRONX,40.826609,-73.903138
105369,ROBBERY,BRONX,40.818392,-73.904248
105407,ROBBERY,BRONX,40.90816853,-73.90089899
105500,ROBBERY,BROOKLYN,40.680932,-73.881549
105522,ROBBERY,BRONX,40.8874462,-73.87800049
105571,ROBBERY,BROOKLYN,40.6765536,-73.86265324
105642,RAPE,BRONX,40.85657673,-73.84389368
105646,ROBBERY,QUEENS,40.781269,-73.845042
105660,RAPE,BRONX,40.88731363,-73.84727176
105715,ROBBERY,BRONX,40.822782,-73.824775
105726,ROBBERY,QUEENS,40.702435,-73.803364
105759,ROBBERY,QUEENS,40.688638,-73.803366
105766,ROBBERY,QUEENS,40.700198,-73.791159
105771,ROBBERY,QUEENS,40.67528761,-73.81175874
105777,ROBBERY,QUEENS,40.710322,-73.813494
105920,ROBBERY,STATEN ISLAND,40.60943,-74.087667
105987,ROBBERY,BROOKLYN,40.576597,-74.009095
106053,ROBBERY,MANHATTAN,40.75468824,-73.99535468
106057,ROBBERY,MANHATTAN,40.75564,-73.990952
106078,ROBBERY,MANHATTAN,40.75723226,-73.98979219
106088,ROBBERY,BROOKLYN,40.659914,-73.989534
106094,ROBBERY,MANHATTAN,40.715642,-73.992198
106135,ROBBERY,MANHATTAN,40.774425,-73.988402
106160,ROBBERY,MANHATTAN,40.720084,-73.981619
106283,RAPE,BROOKLYN,40.59401906,-73.96085432
106342,ROBBERY,MANHATTAN,40.809831,-73.951415
106439,RAPE,MANHATTAN,40.81591308,-73.94514931
106553,ROBBERY,MANHATTAN,40.799522,-73.932838
106655,ROBBERY,BRONX,40.816972,-73.921152
106721,ROBBERY,BRONX,40.818388,-73.920521
106811,ROBBERY,BRONX,40.848936,-73.90452
106894,ROBBERY,QUEENS,40.73093058,-73.8855935
106904,ROBBERY,QUEENS,40.756719,-73.884632
106962,ROBBERY,BRONX,40.88270951,-73.88124583
106963,ROBBERY,BROOKLYN,40.6836516,-73.87218617
106979,ROBBERY,BRONX,40.833944,-73.876132
107028,ROBBERY,QUEENS,40.743687,-73.867588
107040,ROBBERY,BRONX,40.835041,-73.861941
107064,ROBBERY,BRONX,40.828035,-73.857896
107085,ROBBERY,QUEENS,40.69660256,-73.85463486
107100,ROBBERY,QUEENS,40.74869101,-73.85771525
107158,ROBBERY,BRONX,40.8770335,-73.84636823
107177,ROBBERY,QUEENS,40.585704,-73.818296
107203,ROBBERY,QUEENS,40.67743,-73.804105
107235,ROBBERY,QUEENS,40.59205456,-73.78964785
107247,ROBBERY,QUEENS,40.70051407,-73.79677107
107285,ROBBERY,QUEENS,40.704228,-73.79332
107310,ROBBERY,QUEENS,40.671051,-73.781014
107322,ROBBERY,QUEENS,40.681302,-73.75486
107404,ROBBERY,STATEN ISLAND,40.617789,-74.08110287
107529,ROBBERY,MANHATTAN,40.745893,-73.999906
107553,ROBBERY,MANHATTAN,40.753164,-73.992754
107699,ROBBERY,BROOKLYN,40.577258,-73.976436
107723,ROBBERY,BROOKLYN,40.684454,-73.97775
107736,ROBBERY,MANHATTAN,40.750466,-73.97676
107750,ROBBERY,BROOKLYN,40.63036667,-73.97371311
107799,ROBBERY,MANHATTAN,40.764419,-73.966586
107867,ROBBERY,QUEENS,40.74204247,-73.9543568
107872,ROBBERY,BROOKLYN,40.66863,-73.957258
107981,ROBBERY,BROOKLYN,40.69537665,-73.94920664
108022,ROBBERY,MANHATTAN,40.806067,-73.943528
108039,ROBBERY,BROOKLYN,40.651445,-73.936661
108136,ROBBERY,BRONX,40.82781161,-73.92592932
108239,ROBBERY,BRONX,40.817703,-73.915395
108260,ROBBERY,BRONX,40.809516,-73.913999
108277,ROBBERY,BRONX,40.83311,-73.909156
108333,ROBBERY,BROOKLYN,40.673156,-73.907766
108380,ROBBERY,BRONX,40.860707,-73.899247
108394,ROBBERY,BRONX,40.833419,-73.902646
108425,ROBBERY,BRONX,40.86333,-73.896468
108464,ROBBERY,BRONX,40.848371,-73.889316
108500,ROBBERY,BRONX,40.816861,-73.886618
108503,ROBBERY,BROOKLYN,40.656898,-73.88509
108509,ROBBERY,BROOKLYN,40.66725,-73.882583
108525,ROBBERY,BROOKLYN,40.67412275,-73.8808025
108554,ROBBERY,BRONX,40.82923388,-73.87550553
108597,ROBBERY,BROOKLYN,40.679458,-73.869178
108605,ROBBERY,BRONX,40.836429,-73.867063
108639,ROBBERY,BRONX,40.868708,-73.86386
108690,ROBBERY,BRONX,40.80710685,-73.85297029
108705,ROBBERY,QUEENS,40.762251,-73.831538
108718,ROBBERY,QUEENS,40.758663,-73.830689
108888,ROBBERY,QUEENS,40.603267,-73.753103
108923,ROBBERY,STATEN ISLAND,40.633478,-74.163424
108926,ROBBERY,STATEN ISLAND,40.623238,-74.149217
108955,ROBBERY,STATEN ISLAND,40.619505,-74.085952
109084,RAPE,BROOKLYN,40.65815775,-74.00044115
109091,ROBBERY,MANHATTAN,40.733525,-73.997531
109114,ROBBERY,MANHATTAN,40.723933,-73.991938
109137,ROBBERY,MANHATTAN,40.75045249,-73.98729206
109146,ROBBERY,MANHATTAN,40.774128,-73.986758
109164,ROBBERY,MANHATTAN,40.74828973,-73.9881767
109169,ROBBERY,MANHATTAN,40.760098,-73.987701
109180,ROBBERY,MANHATTAN,40.749413,-73.983849
109197,ROBBERY,MANHATTAN,40.777247,-73.986346
109277,ROBBERY,MANHATTAN,40.794351,-73.971076
109286,RAPE,MANHATTAN,40.78425198,-73.97489767
109329,ROBBERY,MANHATTAN,40.82076979,-73.95458462
109360,ROBBERY,MANHATTAN,40.779495,-73.950564
109378,ROBBERY,MANHATTAN,40.78519321,-73.94933312
109383,ROBBERY,MANHATTAN,40.826765,-73.950203
109451,ROBBERY,BROOKLYN,40.680341,-73.948644
109468,ROBBERY,QUEENS,40.75564814,-73.94205003
109472,ROBBERY,MANHATTAN,40.841174,-73.942672
109512,ROBBERY,BROOKLYN,40.6808571,-73.93854566
109516,ROBBERY,MANHATTAN,40.820368,-73.938143
109530,ROBBERY,MANHATTAN,40.84291663,-73.93658885
109555,ROBBERY,BROOKLYN,40.681466,-73.933254
109556,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.704982,-73.929217
109559,ROBBERY,MANHATTAN,40.85371674,-73.92680055
109593,ROBBERY,BROOKLYN,40.688354,-73.925473
109637,ROBBERY,BRONX,40.828607,-73.919922
109650,ROBBERY,BRONX,40.817043,-73.922926
109660,ROBBERY,QUEENS,40.762606,-73.916041
109695,ROBBERY,QUEENS,40.75672044,-73.91421245
109708,ROBBERY,BRONX,40.80555776,-73.91452156
109738,ROBBERY,BROOKLYN,40.69835075,-73.9110238
109748,ROBBERY,BRONX,40.844166,-73.906712
109749,ROBBERY,BRONX,40.815371,-73.904876
109779,ROBBERY,BROOKLYN,40.697281,-73.90706
109781,ROBBERY,BROOKLYN,40.646386,-73.903709
109794,RAPE,BRONX,40.88286213,-73.90357449
109814,ROBBERY,BRONX,40.85477235,-73.9029884
109848,ROBBERY,BRONX,40.857926,-73.901426
109855,ROBBERY,BRONX,40.865255,-73.896415
109922,ROBBERY,QUEENS,40.74681219,-73.89175204
109977,ROBBERY,BRONX,40.812424,-73.884503
109980,ROBBERY,BROOKLYN,40.67689919,-73.87958258
109982,ROBBERY,BROOKLYN,40.65414182,-73.88731094
109986,ROBBERY,QUEENS,40.74763075,-73.88393715
110004,ROBBERY,QUEENS,40.737437,-73.88092
110005,ROBBERY,BRONX,40.846265,-73.885034
110006,ROBBERY,QUEENS,40.739664,-73.878203
110007,ROBBERY,BROOKLYN,40.674189,-73.880343
110012,ROBBERY,BROOKLYN,40.653454,-73.886801
110037,RAPE,BROOKLYN,40.67135982,-73.88181102
110054,ROBBERY,QUEENS,40.74763075,-73.88393715
110060,ROBBERY,BRONX,40.871497,-73.869957
110081,ROBBERY,QUEENS,40.73517706,-73.87534569
110114,ROBBERY,BRONX,40.827348,-73.860188
110123,ROBBERY,BROOKLYN,40.677132,-73.86375
110143,ROBBERY,BRONX,40.865521,-73.860082
110179,MURDER & NON-NEGL. MANSLAUGHTER,QUEENS,40.696109,-73.838332
110201,ROBBERY,BRONX,40.870472,-73.846249
110223,ROBBERY,BRONX,40.835827,-73.833238
110228,RAPE,QUEENS,40.68239828,-73.84007216
110247,ROBBERY,QUEENS,40.763712,-73.81791
110302,ROBBERY,QUEENS,40.71070974,-73.79303916
110324,ROBBERY,QUEENS,40.693199,-73.799593
110406,ROBBERY,STATEN ISLAND,40.63681,-74.11865
110447,ROBBERY,BROOKLYN,40.64507,-74.014033
110544,ROBBERY,MANHATTAN,40.774229,-73.991747
110551,ROBBERY,MANHATTAN,40.720656,-73.988061
110554,ROBBERY,BROOKLYN,40.60393,-73.991745
110558,ROBBERY,BROOKLYN,40.593713,-73.983203
110573,ROBBERY,MANHATTAN,40.724559,-73.984624
110642,ROBBERY,BROOKLYN,40.684454,-73.97775
110647,ROBBERY,MANHATTAN,40.79295,-73.965603
110688,ROBBERY,BROOKLYN,40.580496,-73.966902
110730,ROBBERY,BROOKLYN,40.650799,-73.958817
110741,ROBBERY,MANHATTAN,40.82705964,-73.95201124
110748,ROBBERY,MANHATTAN,40.798794,-73.94992
110869,ROBBERY,BROOKLYN,40.675406,-73.937461
110895,ROBBERY,BRONX,40.833411,-73.930979
110900,ROBBERY,MANHATTAN,40.848312,-73.934466
110913,ROBBERY,BROOKLYN,40.67310518,-73.92792887
110928,ROBBERY,BROOKLYN,40.687269,-73.928427
110986,ROBBERY,BRONX,40.83308,-73.916305
110987,ROBBERY,BRONX,40.82167,-73.918909
110992,ROBBERY,BRONX,40.846169,-73.91868
111087,ROBBERY,BRONX,40.876635,-73.908512
111109,ROBBERY,BRONX,40.906415,-73.90422
111155,ROBBERY,BRONX,40.870258,-73.898354
111158,ROBBERY,BRONX,40.862368,-73.896509
111200,ROBBERY,BRONX,40.81813072,-73.89100017
111241,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.855379,-73.88722
111246,ROBBERY,QUEENS,40.711802,-73.877448
111280,ROBBERY,QUEENS,40.70981339,-73.8785312
111281,RAPE,BRONX,40.86947048,-73.8798608
111341,ROBBERY,QUEENS,40.728424,-73.864782
111343,MURDER & NON-NEGL. MANSLAUGHTER,BRONX,40.903785,-73.850098
111381,ROBBERY,BRONX,40.897773,-73.846478
111388,ROBBERY,QUEENS,40.693463,-73.8527
111439,ROBBERY,QUEENS,40.680105,-73.834023
111446,ROBBERY,QUEENS,40.677528,-73.840659
111447,ROBBERY,QUEENS,40.677597,-73.828216
111494,ROBBERY,BRONX,40.885284,-73.827327
111504,ROBBERY,QUEENS,40.719265,-73.799728
111517,ROBBERY,QUEENS,40.712465,-73.803185
111518,ROBBERY,QUEENS,40.6733926,-73.79047282
111528,ROBBERY,QUEENS,40.712112,-73.806008
111550,ROBBERY,QUEENS,40.603617,-73.768023
111552,ROBBERY,QUEENS,40.714647,-73.775507
111554,ROBBERY,QUEENS,40.707218,-73.797703
111562,ROBBERY,QUEENS,40.734974,-73.773064
111586,ROBBERY,QUEENS,40.606721,-73.750616
111624,ROBBERY,STATEN ISLAND,40.587909,-74.103003
111636,ROBBERY,MANHATTAN,40.70983534,-74.0148752
111767,ROBBERY,MANHATTAN,40.747837,-73.994778
111779,ROBBERY,MANHATTAN,40.723933,-73.991938
111788,ROBBERY,MANHATTAN,40.75535,-73.989309
111818,ROBBERY,BROOKLYN,40.701975,-73.986719
111821,ROBBERY,MANHATTAN,40.756259,-73.990501
111867,ROBBERY,MANHATTAN,40.712423,-73.984363
111924,ROBBERY,MANHATTAN,40.762539,-73.967957
111959,ROBBERY,BROOKLYN,40.579889,-73.973243
111967,ROBBERY,BROOKLYN,40.582114,-73.961102
111969,ROBBERY,MANHATTAN,40.794351,-73.971076
112079,ROBBERY,MANHATTAN,40.81698,-73.953637
112155,ROBBERY,BROOKLYN,40.68682437,-73.93880338
112163,ROBBERY,BROOKLYN,40.718146,-73.944125
112168,ROBBERY,BROOKLYN,40.59327988,-73.94537395
112170,ROBBERY,MANHATTAN,40.80640831,-73.94015638
112187,ROBBERY,BROOKLYN,40.710442,-73.941114
112206,ROBBERY,BROOKLYN,40.695783,-73.939093
112221,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.595179,-73.937983
112300,ROBBERY,BROOKLYN,40.692689,-73.927659
112313,RAPE,BROOKLYN,40.6894643,-73.92402909
112329,MURDER & NON-NEGL. MANSLAUGHTER,BROOKLYN,40.671245,-73.926713
112340,ROBBERY,BRONX,40.84406526,-73.9209886
112348,ROBBERY,BRONX,40.819019,-73.927097
112362,ROBBERY,BRONX,40.81543991,-73.92399945
112371,ROBBERY,BROOKLYN,40.635188,-73.918929
112406,ROBBERY,BRONX,40.807537,-73.915168
112422,ROBBERY,BROOKLYN,40.685343,-73.919074
112429,ROBBERY,BROOKLYN,40.69767954,-73.91636566
112440,ROBBERY,BRONX,40.85433,-73.911806
112515,ROBBERY,BRONX,40.834196,-73.905274
112609,ROBBERY,BRONX,40.85579,-73.888008
112625,ROBBERY,BRONX,40.82939,-73.885242
112652,ROBBERY,BROOKLYN,40.63481,-73.884452
112654,ROBBERY,QUEENS,40.74664168,-73.89139142
112675,RAPE,BRONX,40.86947048,-73.8798608
112683,ROBBERY,BRONX,40.84390962,-73.88046213
112691,ROBBERY,BROOKLYN,40.66778599,-73.88441132
112692,RAPE,QUEENS,40.74348126,-73.87400354
112701,ROBBERY,BRONX,40.840127,-73.882095
112707,ROBBERY,QUEENS,40.74188175,-73.87216108
112708,ROBBERY,BROOKLYN,40.683693,-73.875596
112744,ROBBERY,BRONX,40.824123,-73.869873
112758,ROBBERY,QUEENS,40.737369,-73.858294
112773,ROBBERY,BRONX,40.835997,-73.861028
112781,ROBBERY,BRONX,40.879219,-73.86261
112791,ROBBERY,BRONX,40.815712,-73.864502
112805,ROBBERY,BRONX,40.87757069,-73.85643056
